entity_id,branch,panel,cohort_label,sample_type,coord,qc_status,has_all_primary_inputs,n_parquet_cells,tissue_class,adjusted_area_percent
"BLASST|BT|[45772,4738]",BLASST,BT,BLASST,TURBT,"[45772,4738]",Missing QC,True,7552.0,Epi,6.497881125719874
"BLASST|BT|[45827,15277]",BLASST,BT,BLASST,TURBT,"[45827,15277]",Missing QC,True,7296.0,Epi,19.725857982067403
"BLASST|BT|[45848,11325]",BLASST,BT,BLASST,TURBT,"[45848,11325]",Missing QC,True,7812.0,Epi,13.39663800846914
"BLASST|BT|[45857,10227]",BLASST,BT,BLASST,TURBT,"[45857,10227]",Missing QC,True,7952.0,Epi,64.99
"BLASST|BT|[45919,15567]",BLASST,BT,BLASST,TURBT,"[45919,15567]",Missing QC,True,13424.0,Epi,55.07202881152461
"BLASST|BT|[46008,17513]",BLASST,BT,BLASST,TURBT,"[46008,17513]",Missing QC,True,7388.0,Epi,5.788468022929077
"BLASST|BT|[46043,7113]",BLASST,BT,BLASST,TURBT,"[46043,7113]",Missing QC,True,10240.0,Epi,44.26674713337357
"BLASST|BT|[46060,7390]",BLASST,BT,BLASST,TURBT,"[46060,7390]",Missing QC,True,4136.0,Epi,1.0829626764649005
"BLASST|BT|[46143,19054]",BLASST,BT,BLASST,TURBT,"[46143,19054]",Missing QC,True,10220.0,Epi,1.069762148628656
"BLASST|BT|[46166,16244]",BLASST,BT,BLASST,TURBT,"[46166,16244]",Missing QC,True,9960.0,Epi,50.91074681238616
"BLASST|BT|[46171,14075]",BLASST,BT,BLASST,TURBT,"[46171,14075]",Missing QC,True,6192.0,Epi,42.84500159354085
"BLASST|BT|[46216,14616]",BLASST,BT,BLASST,TURBT,"[46216,14616]",Missing QC,True,9820.0,Epi,36.59907649066452
"BLASST|BT|[46261,13020]",BLASST,BT,BLASST,TURBT,"[46261,13020]",Missing QC,True,10388.0,Epi,25.34324942791762
"BLASST|BT|[46261,14261]",BLASST,BT,BLASST,TURBT,"[46261,14261]",Missing QC,True,2256.0,Epi,0.19188596491228074
"BLASST|BT|[46528,17763]",BLASST,BT,BLASST,TURBT,"[46528,17763]",Missing QC,True,8560.0,Epi,4.997972424979725
"BLASST|BT|[46617,7124]",BLASST,BT,BLASST,TURBT,"[46617,7124]",Missing QC,True,8012.0,Epi,3.7490759319885942
"BLASST|BT|[46635,15624]",BLASST,BT,BLASST,TURBT,"[46635,15624]",Missing QC,True,8492.0,Epi,56.42978851358124
"BLASST|BT|[46722,6346]",BLASST,BT,BLASST,TURBT,"[46722,6346]",Missing QC,True,8216.0,Epi,11.326112104322222
"BLASST|BT|[46764,7080]",BLASST,BT,BLASST,TURBT,"[46764,7080]",Missing QC,True,5648.0,Epi,23.1244211176289
"BLASST|BT|[46776,15404]",BLASST,BT,BLASST,TURBT,"[46776,15404]",Missing QC,True,2988.0,Epi,1.2073863636363635
"BLASST|BT|[46871,11317]",BLASST,BT,BLASST,TURBT,"[46871,11317]",Missing QC,True,10272.0,Epi,30.03402083776313
"BLASST|BT|[46897,10571]",BLASST,BT,BLASST,TURBT,"[46897,10571]",Missing QC,True,7196.0,Epi,3.052855407047387
"BLASST|BT|[47014,11223]",BLASST,BT,BLASST,TURBT,"[47014,11223]",Missing QC,True,9668.0,Epi,88.0888088808881
"BLASST|BT|[47036,10740]",BLASST,BT,BLASST,TURBT,"[47036,10740]",Missing QC,True,5096.0,Epi,13.008252063015755
"BLASST|BT|[47049,12566]",BLASST,BT,BLASST,TURBT,"[47049,12566]",Missing QC,True,6896.0,Epi,0.6727158948685857
"BLASST|BT|[47066,15731]",BLASST,BT,BLASST,TURBT,"[47066,15731]",Missing QC,True,9392.0,Epi,78.80004013243705
"BLASST|BT|[47081,6452]",BLASST,BT,BLASST,TURBT,"[47081,6452]",Missing QC,True,8908.0,Epi,43.859834850730465
"BLASST|BT|[47125,15089]",BLASST,BT,BLASST,TURBT,"[47125,15089]",Missing QC,True,7132.0,Epi,26.92586082101127
"BLASST|BT|[47168,15998]",BLASST,BT,BLASST,TURBT,"[47168,15998]",Missing QC,True,8488.0,Epi,4.637872293658644
"BLASST|BT|[47299,9578]",BLASST,BT,BLASST,TURBT,"[47299,9578]",Missing QC,True,1720.0,Epi,0.17006802721088435
"BLASST|BT|[47334,8859]",BLASST,BT,BLASST,TURBT,"[47334,8859]",Missing QC,True,5656.0,Epi,0.4293893129770992
"BLASST|BT|[47341,11213]",BLASST,BT,BLASST,TURBT,"[47341,11213]",Missing QC,True,13208.0,Epi,0.06258475018253885
"BLASST|BT|[47378,6105]",BLASST,BT,BLASST,TURBT,"[47378,6105]",Missing QC,True,10728.0,Epi,3.7939015799537086
"BLASST|BT|[47403,13421]",BLASST,BT,BLASST,TURBT,"[47403,13421]",Missing QC,True,8696.0,Epi,5.88897646661412
"BLASST|BT|[47476,15037]",BLASST,BT,BLASST,TURBT,"[47476,15037]",Missing QC,True,6436.0,Epi,0.7933688573120189
"BLASST|BT|[47480,15979]",BLASST,BT,BLASST,TURBT,"[47480,15979]",Missing QC,True,9356.0,Epi,57.77642770352369
"BLASST|BT|[47606,8026]",BLASST,BT,BLASST,TURBT,"[47606,8026]",Missing QC,True,6268.0,Epi,0.15218594355285003
"BLASST|BT|[47653,13741]",BLASST,BT,BLASST,TURBT,"[47653,13741]",Missing QC,True,7136.0,Epi,58.536832505826325
"BLASST|BT|[47752,17897]",BLASST,BT,BLASST,TURBT,"[47752,17897]",Missing QC,True,8000.0,Epi,91.24
"BLASST|BT|[47819,6894]",BLASST,BT,BLASST,TURBT,"[47819,6894]",Missing QC,True,3476.0,Epi,29.67119290764224
"BLASST|BT|[47871,7662]",BLASST,BT,BLASST,TURBT,"[47871,7662]",Missing QC,True,10456.0,Epi,4.6181740614334466
"BLASST|BT|[47916,15974]",BLASST,BT,BLASST,TURBT,"[47916,15974]",Missing QC,True,12376.0,Epi,4.794520547945206
"BLASST|BT|[48040,11900]",BLASST,BT,BLASST,TURBT,"[48040,11900]",Missing QC,True,3068.0,Epi,1.9563368301672812
"BLASST|BT|[48154,15193]",BLASST,BT,BLASST,TURBT,"[48154,15193]",Missing QC,True,8960.0,Epi,53.25
"BLASST|BT|[48184,4254]",BLASST,BT,BLASST,TURBT,"[48184,4254]",Missing QC,True,9988.0,Epi,18.039843828211033
"BLASST|BT|[48201,8691]",BLASST,BT,BLASST,TURBT,"[48201,8691]",Missing QC,True,12184.0,Epi,4.241303594129204
"BLASST|BT|[48372,9176]",BLASST,BT,BLASST,TURBT,"[48372,9176]",Missing QC,True,10544.0,Epi,0.17301038062283738
"BLASST|BT|[48466,13855]",BLASST,BT,BLASST,TURBT,"[48466,13855]",Missing QC,True,7236.0,Epi,20.16180540770705
"BLASST|BT|[48560,8943]",BLASST,BT,BLASST,TURBT,"[48560,8943]",Missing QC,True,12064.0,Epi,34.033657363854914
"BLASST|BT|[48607,16576]",BLASST,BT,BLASST,TURBT,"[48607,16576]",Missing QC,True,8720.0,Epi,8.769647696476964
"BLASST|BT|[48673,11530]",BLASST,BT,BLASST,TURBT,"[48673,11530]",Missing QC,True,12144.0,Epi,42.27208693902194
"BLASST|BT|[48695,18648]",BLASST,BT,BLASST,TURBT,"[48695,18648]",Missing QC,True,6596.0,Epi,4.635096093455596
"BLASST|BT|[48697,15243]",BLASST,BT,BLASST,TURBT,"[48697,15243]",Missing QC,True,12736.0,Epi,4.466551619124962
"BLASST|BT|[48729,18695]",BLASST,BT,BLASST,TURBT,"[48729,18695]",Missing QC,True,9624.0,Epi,24.525248165731547
"BLASST|BT|[48848,16958]",BLASST,BT,BLASST,TURBT,"[48848,16958]",Missing QC,True,5392.0,Epi,14.492445201106618
"BLASST|BT|[48855,12913]",BLASST,BT,BLASST,TURBT,"[48855,12913]",Missing QC,True,8552.0,Epi,6.506125897760879
"BLASST|BT|[48858,9030]",BLASST,BT,BLASST,TURBT,"[48858,9030]",Missing QC,True,4384.0,Epi,34.56313935938286
"BLASST|BT|[48927,5104]",BLASST,BT,BLASST,TURBT,"[48927,5104]",Missing QC,True,8344.0,Epi,19.238599348534198
"BLASST|BT|[48938,15176]",BLASST,BT,BLASST,TURBT,"[48938,15176]",Missing QC,True,9732.0,Epi,33.92828168099952
"BLASST|BT|[48939,10088]",BLASST,BT,BLASST,TURBT,"[48939,10088]",Missing QC,True,9688.0,Epi,46.63585002568054
"BLASST|BT|[48939,11620]",BLASST,BT,BLASST,TURBT,"[48939,11620]",Missing QC,True,9872.0,Epi,36.75405488115883
"BLASST|BT|[48979,21763]",BLASST,BT,BLASST,TURBT,"[48979,21763]",Missing QC,True,9860.0,Epi,5.728581639946901
"BLASST|BT|[49067,18773]",BLASST,BT,BLASST,TURBT,"[49067,18773]",Missing QC,True,5956.0,Epi,42.159383033419026
"BLASST|BT|[49115,10282]",BLASST,BT,BLASST,TURBT,"[49115,10282]",Missing QC,True,12036.0,Epi,3.441860465116279
"BLASST|BT|[49135,13731]",BLASST,BT,BLASST,TURBT,"[49135,13731]",Missing QC,True,9148.0,Epi,2.577140875996764
"BLASST|BT|[49148,11875]",BLASST,BT,BLASST,TURBT,"[49148,11875]",Missing QC,True,5236.0,Epi,19.31456836650571
"BLASST|BT|[49157,7325]",BLASST,BT,BLASST,TURBT,"[49157,7325]",Missing QC,True,10176.0,Epi,46.71280276816609
"BLASST|BT|[49177,14071]",BLASST,BT,BLASST,TURBT,"[49177,14071]",Missing QC,True,5924.0,Epi,25.210780926053904
"BLASST|BT|[49210,15010]",BLASST,BT,BLASST,TURBT,"[49210,15010]",Missing QC,True,3900.0,Epi,57.99192734611504
"BLASST|BT|[49431,8376]",BLASST,BT,BLASST,TURBT,"[49431,8376]",Missing QC,True,6376.0,Epi,35.94842130633888
"BLASST|BT|[49475,13404]",BLASST,BT,BLASST,TURBT,"[49475,13404]",Missing QC,True,10876.0,Epi,25.28101582014987
"BLASST|BT|[49534,10884]",BLASST,BT,BLASST,TURBT,"[49534,10884]",Missing QC,True,9348.0,Epi,6.784386617100372
"BLASST|BT|[49574,9642]",BLASST,BT,BLASST,TURBT,"[49574,9642]",Missing QC,True,10052.0,Epi,13.81251353106733
"BLASST|BT|[49679,13530]",BLASST,BT,BLASST,TURBT,"[49679,13530]",Missing QC,True,10932.0,Epi,18.54911838790932
"BLASST|BT|[49719,16831]",BLASST,BT,BLASST,TURBT,"[49719,16831]",Missing QC,True,13148.0,Epi,12.940821862754948
"BLASST|BT|[49745,11436]",BLASST,BT,BLASST,TURBT,"[49745,11436]",Missing QC,True,10176.0,Epi,48.61969509682735
"BLASST|BT|[49758,15344]",BLASST,BT,BLASST,TURBT,"[49758,15344]",Missing QC,True,6416.0,Epi,11.104300745735008
"BLASST|BT|[49804,10896]",BLASST,BT,BLASST,TURBT,"[49804,10896]",Missing QC,True,4032.0,Epi,20.491536458333336
"BLASST|BT|[49830,17986]",BLASST,BT,BLASST,TURBT,"[49830,17986]",Missing QC,True,10924.0,Epi,0.23478971008574925
"BLASST|BT|[49910,12487]",BLASST,BT,BLASST,TURBT,"[49910,12487]",Missing QC,True,10772.0,Epi,1.8966435801811403
"BLASST|BT|[49926,9223]",BLASST,BT,BLASST,TURBT,"[49926,9223]",Missing QC,True,8336.0,Epi,1.0092307692307692
"BLASST|BT|[49933,9493]",BLASST,BT,BLASST,TURBT,"[49933,9493]",Missing QC,True,10420.0,Epi,23.963868225292245
"BLASST|BT|[49946,16696]",BLASST,BT,BLASST,TURBT,"[49946,16696]",Missing QC,True,8052.0,Epi,69.6467991169978
"BLASST|BT|[50010,12941]",BLASST,BT,BLASST,TURBT,"[50010,12941]",Missing QC,True,8940.0,Epi,22.14160327677004
"BLASST|BT|[50060,12043]",BLASST,BT,BLASST,TURBT,"[50060,12043]",Missing QC,True,5244.0,Epi,28.111073020226264
"BLASST|BT|[50062,13545]",BLASST,BT,BLASST,TURBT,"[50062,13545]",Missing QC,True,6372.0,Epi,42.935635792778655
"BLASST|BT|[50095,5742]",BLASST,BT,BLASST,TURBT,"[50095,5742]",Missing QC,True,7828.0,Epi,17.887167021168846
"BLASST|BT|[50211,8118]",BLASST,BT,BLASST,TURBT,"[50211,8118]",Missing QC,True,7396.0,Epi,10.396299800273312
"BLASST|BT|[50258,7511]",BLASST,BT,BLASST,TURBT,"[50258,7511]",Missing QC,True,11720.0,Epi,9.151762367953143
"BLASST|BT|[50362,18754]",BLASST,BT,BLASST,TURBT,"[50362,18754]",Missing QC,True,10816.0,Epi,57.241725175526575
"BLASST|BT|[50394,6730]",BLASST,BT,BLASST,TURBT,"[50394,6730]",Missing QC,True,4284.0,Epi,0.6423397567309006
"BLASST|BT|[50555,11149]",BLASST,BT,BLASST,TURBT,"[50555,11149]",Missing QC,True,12888.0,Epi,15.769110111889574
"BLASST|BT|[50570,14930]",BLASST,BT,BLASST,TURBT,"[50570,14930]",Missing QC,True,8888.0,Epi,45.66548881036514
"BLASST|BT|[50662,12829]",BLASST,BT,BLASST,TURBT,"[50662,12829]",Missing QC,True,9668.0,Epi,0.34183539311070205
"BLASST|BT|[50734,8876]",BLASST,BT,BLASST,TURBT,"[50734,8876]",Missing QC,True,6192.0,Epi,0.012403870007442322
"BLASST|BT|[50740,17366]",BLASST,BT,BLASST,TURBT,"[50740,17366]",Missing QC,True,4368.0,Epi,12.847697218422253
"BLASST|BT|[50844,16918]",BLASST,BT,BLASST,TURBT,"[50844,16918]",Missing QC,True,10840.0,Epi,27.777214162524096
"BLASST|BT|[50958,13156]",BLASST,BT,BLASST,TURBT,"[50958,13156]",Missing QC,True,9740.0,Epi,27.676869041645762
"BLASST|BT|[50996,17518]",BLASST,BT,BLASST,TURBT,"[50996,17518]",Missing QC,True,7916.0,Epi,21.117554032683184
"BLASST|BT|[51014,9206]",BLASST,BT,BLASST,TURBT,"[51014,9206]",Missing QC,True,6644.0,Epi,60.02202643171807
"BLASST|BT|[51068,6089]",BLASST,BT,BLASST,TURBT,"[51068,6089]",Missing QC,True,11740.0,Epi,1.7501640778823018
"BLASST|BT|[51181,10207]",BLASST,BT,BLASST,TURBT,"[51181,10207]",Missing QC,True,6956.0,Epi,11.376871880199667
"BLASST|BT|[51284,14896]",BLASST,BT,BLASST,TURBT,"[51284,14896]",Missing QC,True,6460.0,Epi,52.91114790286976
"BLASST|BT|[51304,8676]",BLASST,BT,BLASST,TURBT,"[51304,8676]",Missing QC,True,10504.0,Epi,12.975153960501169
"BLASST|BT|[51337,13752]",BLASST,BT,BLASST,TURBT,"[51337,13752]",Missing QC,True,7512.0,Epi,27.31192556450698
"BLASST|BT|[51475,9114]",BLASST,BT,BLASST,TURBT,"[51475,9114]",Missing QC,True,7576.0,Epi,32.93445020608962
"BLASST|BT|[51502,7481]",BLASST,BT,BLASST,TURBT,"[51502,7481]",Missing QC,True,11720.0,Epi,23.85954381752701
"BLASST|BT|[51668,9355]",BLASST,BT,BLASST,TURBT,"[51668,9355]",Missing QC,True,6512.0,Epi,42.658548959918825
"BLASST|BT|[51686,16345]",BLASST,BT,BLASST,TURBT,"[51686,16345]",Missing QC,True,4020.0,Epi,10.08233649215473
"BLASST|BT|[51727,16824]",BLASST,BT,BLASST,TURBT,"[51727,16824]",Missing QC,True,6360.0,Epi,0.06023189278723083
"BLASST|BT|[51747,19223]",BLASST,BT,BLASST,TURBT,"[51747,19223]",Missing QC,True,9244.0,Epi,30.430909698251863
"BLASST|BT|[51839,8302]",BLASST,BT,BLASST,TURBT,"[51839,8302]",Missing QC,True,10540.0,Epi,87.14400320898515
"BLASST|BT|[51849,14833]",BLASST,BT,BLASST,TURBT,"[51849,14833]",Missing QC,True,10784.0,Epi,49.89458889669712
"BLASST|BT|[51871,12410]",BLASST,BT,BLASST,TURBT,"[51871,12410]",Missing QC,True,13220.0,Epi,6.223607480394128
"BLASST|BT|[51885,10347]",BLASST,BT,BLASST,TURBT,"[51885,10347]",Missing QC,True,9284.0,Epi,43.57019416488767
"BLASST|BT|[52012,10896]",BLASST,BT,BLASST,TURBT,"[52012,10896]",Missing QC,True,5244.0,Epi,37.98500163025758
"BLASST|BT|[52020,10343]",BLASST,BT,BLASST,TURBT,"[52020,10343]",Missing QC,True,6800.0,Epi,25.091182149753273
"BLASST|BT|[52049,5982]",BLASST,BT,BLASST,TURBT,"[52049,5982]",Missing QC,True,8536.0,Epi,46.17222395346421
"BLASST|BT|[52088,16507]",BLASST,BT,BLASST,TURBT,"[52088,16507]",Missing QC,True,9272.0,Epi,48.87592660104509
"BLASST|BT|[52228,7080]",BLASST,BT,BLASST,TURBT,"[52228,7080]",Missing QC,True,5220.0,Epi,2.6199773271192845
"BLASST|BT|[52260,11461]",BLASST,BT,BLASST,TURBT,"[52260,11461]",Missing QC,True,9688.0,Epi,14.919144496609286
"BLASST|BT|[52383,11258]",BLASST,BT,BLASST,TURBT,"[52383,11258]",Missing QC,True,6512.0,Epi,6.795526379771456
"BLASST|BT|[52394,16452]",BLASST,BT,BLASST,TURBT,"[52394,16452]",Missing QC,True,7708.0,Epi,52.2890309116995
"BLASST|BT|[52435,12257]",BLASST,BT,BLASST,TURBT,"[52435,12257]",Missing QC,True,4844.0,Epi,21.721311475409838
"BLASST|BT|[52479,19042]",BLASST,BT,BLASST,TURBT,"[52479,19042]",Missing QC,True,10600.0,Epi,33.94216133942162
"BLASST|BT|[52553,15297]",BLASST,BT,BLASST,TURBT,"[52553,15297]",Missing QC,True,7600.0,Epi,79.71555376235627
"BLASST|BT|[52643,3353]",BLASST,BT,BLASST,TURBT,"[52643,3353]",Missing QC,True,7304.0,Epi,3.138954557394274
"BLASST|BT|[52648,15533]",BLASST,BT,BLASST,TURBT,"[52648,15533]",Missing QC,True,7420.0,Epi,33.57731015553522
"BLASST|BT|[52701,7357]",BLASST,BT,BLASST,TURBT,"[52701,7357]",Missing QC,True,9272.0,Epi,9.574143713792052
"BLASST|BT|[52780,13518]",BLASST,BT,BLASST,TURBT,"[52780,13518]",Missing QC,True,8652.0,Epi,17.21513559867081
"BLASST|BT|[52901,17156]",BLASST,BT,BLASST,TURBT,"[52901,17156]",Missing QC,True,9340.0,Epi,63.526812612974496
"BLASST|BT|[52944,7712]",BLASST,BT,BLASST,TURBT,"[52944,7712]",Missing QC,True,7284.0,Epi,16.21900826446281
"BLASST|BT|[53018,12849]",BLASST,BT,BLASST,TURBT,"[53018,12849]",Missing QC,True,6656.0,Epi,47.37947589517904
"BLASST|BT|[53113,14432]",BLASST,BT,BLASST,TURBT,"[53113,14432]",Missing QC,True,5176.0,Epi,84.96710881052519
"BLASST|BT|[53121,21331]",BLASST,BT,BLASST,TURBT,"[53121,21331]",Missing QC,True,12280.0,Epi,23.67066895368782
"BLASST|BT|[53402,8307]",BLASST,BT,BLASST,TURBT,"[53402,8307]",Missing QC,True,3760.0,Epi,45.72097169601069
"BLASST|BT|[53637,21365]",BLASST,BT,BLASST,TURBT,"[53637,21365]",Missing QC,True,14068.0,Epi,10.335004557885142
"BLASST|BT|[54007,16289]",BLASST,BT,BLASST,TURBT,"[54007,16289]",Missing QC,True,11940.0,Epi,8.129496402877699
"BLASST|BT|[54079,15828]",BLASST,BT,BLASST,TURBT,"[54079,15828]",Missing QC,True,8424.0,Epi,37.27138475519709
"BLASST|BT|[54269,22008]",BLASST,BT,BLASST,TURBT,"[54269,22008]",Missing QC,True,11608.0,Epi,25.442431813449925
"BLASST|BT|[54322,13617]",BLASST,BT,BLASST,TURBT,"[54322,13617]",Missing QC,True,6708.0,Epi,5.231969937852291
"BLASST|BT|[54385,11498]",BLASST,BT,BLASST,TURBT,"[54385,11498]",Missing QC,True,4116.0,Epi,0.2706938310300613
"BLASST|BT|[54411,11252]",BLASST,BT,BLASST,TURBT,"[54411,11252]",Missing QC,True,10716.0,Epi,24.21898543445505
"BLASST|BT|[54453,13637]",BLASST,BT,BLASST,TURBT,"[54453,13637]",Missing QC,True,10608.0,Epi,30.9874686716792
"BLASST|BT|[54505,18353]",BLASST,BT,BLASST,TURBT,"[54505,18353]",Missing QC,True,8480.0,Epi,15.839717147908074
"BLASST|BT|[54628,8361]",BLASST,BT,BLASST,TURBT,"[54628,8361]",Missing QC,True,7244.0,Epi,24.36957420421662
"BLASST|BT|[54676,9838]",BLASST,BT,BLASST,TURBT,"[54676,9838]",Missing QC,True,8140.0,Epi,20.948344977665787
"BLASST|BT|[54703,13420]",BLASST,BT,BLASST,TURBT,"[54703,13420]",Missing QC,True,8048.0,Epi,2.0723719531837212
"BLASST|BT|[55049,13151]",BLASST,BT,BLASST,TURBT,"[55049,13151]",Missing QC,True,7952.0,Epi,30.345334313005143
"BLASST|BT|[55130,8619]",BLASST,BT,BLASST,TURBT,"[55130,8619]",Missing QC,True,5876.0,Epi,2.9474648747709224
"BLASST|BT|[55226,7090]",BLASST,BT,BLASST,TURBT,"[55226,7090]",Missing QC,True,7080.0,Epi,29.510622555755205
"BLASST|BT|[55276,8805]",BLASST,BT,BLASST,TURBT,"[55276,8805]",Missing QC,True,8840.0,Epi,60.8121624324865
"BLASST|BT|[55287,10509]",BLASST,BT,BLASST,TURBT,"[55287,10509]",Missing QC,True,7660.0,Epi,10.444013240497661
"BLASST|BT|[55387,13525]",BLASST,BT,BLASST,TURBT,"[55387,13525]",Missing QC,True,7024.0,Epi,1.6362342897794644
"BLASST|BT|[55430,9451]",BLASST,BT,BLASST,TURBT,"[55430,9451]",Missing QC,True,6444.0,Epi,81.43203883495146
"BLASST|BT|[55617,17396]",BLASST,BT,BLASST,TURBT,"[55617,17396]",Missing QC,True,7896.0,Epi,34.21160549518146
"BLASST|BT|[55689,19291]",BLASST,BT,BLASST,TURBT,"[55689,19291]",Missing QC,True,13356.0,Epi,22.604865351887074
"BLASST|BT|[55777,17907]",BLASST,BT,BLASST,TURBT,"[55777,17907]",Missing QC,True,8304.0,Epi,4.067796610169491
"BLASST|BT|[55819,11659]",BLASST,BT,BLASST,TURBT,"[55819,11659]",Missing QC,True,8296.0,Epi,4.0585574863127825
"BLASST|BT|[55833,19478]",BLASST,BT,BLASST,TURBT,"[55833,19478]",Missing QC,True,10392.0,Epi,6.001856244199237
"BLASST|BT|[55898,16321]",BLASST,BT,BLASST,TURBT,"[55898,16321]",Missing QC,True,7596.0,Epi,1.0456796917996698
"BLASST|BT|[55985,16603]",BLASST,BT,BLASST,TURBT,"[55985,16603]",Missing QC,True,10748.0,Epi,0.8827645602325332
"BLASST|BT|[55997,13984]",BLASST,BT,BLASST,TURBT,"[55997,13984]",Missing QC,True,7508.0,Epi,0.36164383561643837
"BLASST|BT|[56013,18145]",BLASST,BT,BLASST,TURBT,"[56013,18145]",Missing QC,True,8200.0,Epi,38.888888888888886
"BLASST|BT|[56084,12487]",BLASST,BT,BLASST,TURBT,"[56084,12487]",Missing QC,True,5784.0,Epi,2.296012837921244
"BLASST|BT|[56112,7846]",BLASST,BT,BLASST,TURBT,"[56112,7846]",Missing QC,True,11672.0,Epi,35.3744268976057
"BLASST|BT|[56120,11727]",BLASST,BT,BLASST,TURBT,"[56120,11727]",Missing QC,True,10476.0,Epi,40.35035035035035
"BLASST|BT|[56202,17535]",BLASST,BT,BLASST,TURBT,"[56202,17535]",Missing QC,True,12020.0,Epi,25.377613283985195
"BLASST|BT|[56255,9818]",BLASST,BT,BLASST,TURBT,"[56255,9818]",Missing QC,True,11712.0,Epi,1.0366652116979485
"BLASST|BT|[56410,18732]",BLASST,BT,BLASST,TURBT,"[56410,18732]",Missing QC,True,6340.0,Epi,3.193057147535615
"BLASST|BT|[56431,11456]",BLASST,BT,BLASST,TURBT,"[56431,11456]",Missing QC,True,9232.0,Epi,13.49600080996254
"BLASST|BT|[56521,18422]",BLASST,BT,BLASST,TURBT,"[56521,18422]",Missing QC,True,4676.0,Epi,9.816479862051978
"BLASST|BT|[56683,8958]",BLASST,BT,BLASST,TURBT,"[56683,8958]",Missing QC,True,10060.0,Epi,0.15070716438673779
"BLASST|BT|[57008,11050]",BLASST,BT,BLASST,TURBT,"[57008,11050]",Missing QC,True,6684.0,Epi,96.22
"BLASST|BT|[57453,18345]",BLASST,BT,BLASST,TURBT,"[57453,18345]",Missing QC,True,7976.0,Epi,5.560704355885079
"BLASST|BT|[57496,12227]",BLASST,BT,BLASST,TURBT,"[57496,12227]",Missing QC,True,10400.0,Epi,30.625938908362546
"BLASST|BT|[57557,17857]",BLASST,BT,BLASST,TURBT,"[57557,17857]",Missing QC,True,6020.0,Epi,18.655145674088843
"BLASST|BT|[57626,19919]",BLASST,BT,BLASST,TURBT,"[57626,19919]",Missing QC,True,10436.0,Epi,2.0018198362147404
"BLASST|BT|[58059,10601]",BLASST,BT,BLASST,TURBT,"[58059,10601]",Missing QC,True,7496.0,Epi,5.257960997284621
"BLASST|BT|[58251,12317]",BLASST,BT,BLASST,TURBT,"[58251,12317]",Missing QC,True,14688.0,Epi,1.2349522623495226
"BLASST|BT|[58258,10115]",BLASST,BT,BLASST,TURBT,"[58258,10115]",Missing QC,True,7856.0,Epi,9.036594473487678
"BLASST|BT|[58298,14804]",BLASST,BT,BLASST,TURBT,"[58298,14804]",Missing QC,True,7044.0,Epi,72.15219151150689
"BLASST|BT|[58341,9907]",BLASST,BT,BLASST,TURBT,"[58341,9907]",Missing QC,True,14656.0,Epi,0.06452306699645123
"BLASST|BT|[58882,11521]",BLASST,BT,BLASST,TURBT,"[58882,11521]",Missing QC,True,2960.0,Epi,60.48567591763653
"BLASST|BT|[59241,16784]",BLASST,BT,BLASST,TURBT,"[59241,16784]",Missing QC,True,9084.0,Epi,30.466205211726383
"BLASST|BT|[59369,19084]",BLASST,BT,BLASST,TURBT,"[59369,19084]",Missing QC,True,11636.0,Epi,3.8801833493231
"BLASST|BT|[59489,16259]",BLASST,BT,BLASST,TURBT,"[59489,16259]",Missing QC,True,9028.0,Epi,17.37592236935207
"BLASST|BT|[59499,8864]",BLASST,BT,BLASST,TURBT,"[59499,8864]",Missing QC,True,11892.0,Epi,68.77510040160642
"BLASST|BT|[60136,10413]",BLASST,BT,BLASST,TURBT,"[60136,10413]",Missing QC,True,9800.0,Epi,2.1981591770438547
"BLASST|BT|[60812,15198]",BLASST,BT,BLASST,TURBT,"[60812,15198]",Missing QC,True,6364.0,Epi,5.0542024496691536
"BLASST|BT|[61092,19916]",BLASST,BT,BLASST,TURBT,"[61092,19916]",Missing QC,True,5952.0,Epi,1.569506726457399
"BLASST|BT|[61684,8609]",BLASST,BT,BLASST,TURBT,"[61684,8609]",Missing QC,True,8376.0,Epi,80.0
"BLASST|BT|[62098,10086]",BLASST,BT,BLASST,TURBT,"[62098,10086]",Missing QC,True,10924.0,Epi,3.313405613537339
"BLASST|BT|[62467,13411]",BLASST,BT,BLASST,TURBT,"[62467,13411]",Missing QC,True,9316.0,Epi,30.762295903035156
"BLASST|BT|[62636,8559]",BLASST,BT,BLASST,TURBT,"[62636,8559]",Missing QC,True,12420.0,Epi,13.456652098790528
"BLASST|BT|[63018,13037]",BLASST,BT,BLASST,TURBT,"[63018,13037]",Missing QC,True,13332.0,Epi,1.3293781586464515
"BLASST|BT|[63436,9811]",BLASST,BT,BLASST,TURBT,"[63436,9811]",Missing QC,True,8644.0,Epi,8.899101733862544
"BLASST|BT|[63473,13069]",BLASST,BT,BLASST,TURBT,"[63473,13069]",Missing QC,True,7156.0,Epi,0.7530717399920729
"BLASST|BT|[64301,14063]",BLASST,BT,BLASST,TURBT,"[64301,14063]",Missing QC,True,8012.0,Epi,72.95723750250954
"BLASST|BT|[29159,10190]",BLASST,BT,BLASST,TURBT,"[29159,10190]",Missing QC,True,10228.0,Stroma,83.80217325073626
"BLASST|BT|[30341,18174]",BLASST,BT,BLASST,TURBT,"[30341,18174]",Missing QC,True,9420.0,Stroma,75.24573721163492
